날짜,요일,품목,구분,단위,발주,기초재고,수요,실판매,결품,폐기,기말재고,폐기_kg,탄소_kgCO2e,폐기_비용_원
2024-09-27,금,뉴욕 치즈 케이크,완제품,개,19,7,9,9,0,0,17,0.0,0.0,0.0
2024-09-27,금,그린티 파우더,원재료,g,0,2360,340,340,0,0,2020,0.0,0.0,0.0
2024-09-27,금,모카/초콜릿 소스,원재료,mL,0,4650,600,600,0,0,4050,0.0,0.0,0.0
2024-09-27,금,에스프레소 원두,원재료,g,0,8466,2268,2268,0,0,6198,0.0,0.0,0.0
2024-09-27,금,우유,원재료,mL,31100,15700,16940,16940,0,0,29860,0.0,0.0,0.0
2024-09-27,금,휘핑크림,원재료,g,400,180,200,200,0,0,380,0.0,0.0,0.0
2024-09-28,토,치킨 토마토 치즈 샌드위치,완제품,개,22,0,22,22,0,0,0,0.0,0.0,0.0
2024-09-28,토,단호박 에그 샌드위치,완제품,개,16,0,18,16,2,0,0,0.0,0.0,0.0
2024-09-28,토,크루아상,완제품,개,34,0,31,31,0,3,0,0.18,0.8784,4500.0
2024-09-28,토,뉴욕 치즈 케이크,완제품,개,0,17,10,10,0,0,7,0.0,0.0,0.0
2024-09-28,토,그린티 파우더,원재료,g,0,2020,380,380,0,0,1640,0.0,0.0,0.0
2024-09-28,토,모카/초콜릿 소스,원재료,mL,0,4050,780,780,0,0,3270,0.0,0.0,0.0
2024-09-28,토,에스프레소 원두,원재료,g,0,6198,2826,2826,0,0,3372,0.0,0.0,0.0
2024-09-28,토,우유,원재료,mL,0,29860,20860,20860,0,0,9000,0.0,0.0,0.0
2024-09-28,토,휘핑크림,원재료,g,0,380,260,260,0,0,120,0.0,0.0,0.0
2024-09-29,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,16,16,0,19,0,4.275,26.0775,57000.0
2024-09-29,일,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-09-29,일,크루아상,완제품,개,48,0,21,21,0,27,0,1.62,7.9056,40500.0
2024-09-29,일,뉴욕 치즈 케이크,완제품,개,19,7,8,8,0,0,18,0.0,0.0,0.0
2024-09-29,일,그린티 파우더,원재료,g,0,1640,320,320,0,0,1320,0.0,0.0,0.0
2024-09-29,일,모카/초콜릿 소스,원재료,mL,0,3270,630,630,0,0,2640,0.0,0.0,0.0
2024-09-29,일,에스프레소 원두,원재료,g,9300,3372,2160,2160,0,0,10512,0.0,0.0,0.0
2024-09-29,일,우유,원재료,mL,37800,9000,16500,16500,0,0,30300,0.0,0.0,0.0
2024-09-29,일,휘핑크림,원재료,g,500,120,210,210,0,0,410,0.0,0.0,0.0
2024-09-30,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-09-30,월,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-09-30,월,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-09-30,월,뉴욕 치즈 케이크,완제품,개,0,18,8,8,0,0,10,0.0,0.0,0.0
2024-09-30,월,그린티 파우더,원재료,g,0,1320,320,320,0,0,1000,0.0,0.0,0.0
2024-09-30,월,모카/초콜릿 소스,원재료,mL,0,2640,660,660,0,0,1980,0.0,0.0,0.0
2024-09-30,월,에스프레소 원두,원재료,g,0,10512,2232,2232,0,0,8280,0.0,0.0,0.0
2024-09-30,월,우유,원재료,mL,0,30300,16880,16880,0,0,13420,0.0,0.0,0.0
2024-09-30,월,휘핑크림,원재료,g,0,410,220,220,0,0,190,0.0,0.0,0.0
2024-10-01,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-01,화,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-01,화,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-10-01,화,뉴욕 치즈 케이크,완제품,개,16,10,9,9,0,1,16,0.1,1.28,3500.0
2024-10-01,화,그린티 파우더,원재료,g,0,1000,300,300,0,0,700,0.0,0.0,0.0
2024-10-01,화,모카/초콜릿 소스,원재료,mL,0,1980,600,600,0,0,1380,0.0,0.0,0.0
2024-10-01,화,에스프레소 원두,원재료,g,0,8280,2106,2106,0,0,6174,0.0,0.0,0.0
2024-10-01,화,우유,원재료,mL,33400,13420,15700,15700,0,0,31120,0.0,0.0,0.0
2024-10-01,화,휘핑크림,원재료,g,400,190,200,200,0,0,390,0.0,0.0,0.0
2024-10-02,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-02,수,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-10-02,수,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-10-02,수,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2024-10-02,수,그린티 파우더,원재료,g,0,700,280,280,0,0,420,0.0,0.0,0.0
2024-10-02,수,모카/초콜릿 소스,원재료,mL,0,1380,570,570,0,0,810,0.0,0.0,0.0
2024-10-02,수,에스프레소 원두,원재료,g,0,6174,2034,2034,0,0,4140,0.0,0.0,0.0
2024-10-02,수,우유,원재료,mL,0,31120,14900,14900,0,0,16220,0.0,0.0,0.0
2024-10-02,수,휘핑크림,원재료,g,0,390,190,190,0,0,200,0.0,0.0,0.0
2024-10-03,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,20,20,0,15,0,3.375,20.5875,45000.0
2024-10-03,목,단호박 에그 샌드위치,완제품,개,26,0,16,16,0,10,0,1.9,5.89,28000.0
2024-10-03,목,크루아상,완제품,개,48,0,27,27,0,21,0,1.26,6.1488,31500.0
2024-10-03,목,뉴욕 치즈 케이크,완제품,개,18,8,9,9,0,0,17,0.0,0.0,0.0
2024-10-03,목,그린티 파우더,원재료,g,4500,420,320,320,0,0,4600,0.0,0.0,0.0
2024-10-03,목,모카/초콜릿 소스,원재료,mL,4500,810,600,600,0,0,4710,0.0,0.0,0.0
2024-10-03,목,에스프레소 원두,원재료,g,8600,4140,2268,2268,0,0,10472,0.0,0.0,0.0
2024-10-03,목,우유,원재료,mL,30600,16220,16920,16920,0,0,29900,0.0,0.0,0.0
2024-10-03,목,휘핑크림,원재료,g,400,200,200,200,0,0,400,0.0,0.0,0.0
2024-10-04,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-04,금,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-10-04,금,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-10-04,금,뉴욕 치즈 케이크,완제품,개,0,17,9,9,0,0,8,0.0,0.0,0.0
2024-10-04,금,그린티 파우더,원재료,g,0,4600,320,320,0,0,4280,0.0,0.0,0.0
2024-10-04,금,모카/초콜릿 소스,원재료,mL,0,4710,570,570,0,0,4140,0.0,0.0,0.0
2024-10-04,금,에스프레소 원두,원재료,g,0,10472,2124,2124,0,0,8348,0.0,0.0,0.0
2024-10-04,금,우유,원재료,mL,0,29900,16140,16140,0,0,13760,0.0,0.0,0.0
2024-10-04,금,휘핑크림,원재료,g,0,400,190,190,0,0,210,0.0,0.0,0.0
2024-10-05,토,치킨 토마토 치즈 샌드위치,완제품,개,27,0,21,21,0,6,0,1.35,8.235,18000.0
2024-10-05,토,단호박 에그 샌드위치,완제품,개,17,0,18,17,1,0,0,0.0,0.0,0.0
2024-10-05,토,크루아상,완제품,개,33,0,31,31,0,2,0,0.12,0.5856,3000.0
2024-10-05,토,뉴욕 치즈 케이크,완제품,개,13,8,11,11,0,0,10,0.0,0.0,0.0
2024-10-05,토,그린티 파우더,원재료,g,0,4280,360,360,0,0,3920,0.0,0.0,0.0
2024-10-05,토,모카/초콜릿 소스,원재료,mL,0,4140,750,750,0,0,3390,0.0,0.0,0.0
2024-10-05,토,에스프레소 원두,원재료,g,0,8348,2628,2628,0,0,5720,0.0,0.0,0.0
2024-10-05,토,우유,원재료,mL,33100,13760,19860,19860,0,0,27000,0.0,0.0,0.0
2024-10-05,토,휘핑크림,원재료,g,400,210,250,250,0,0,360,0.0,0.0,0.0
2024-10-06,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-10-06,일,단호박 에그 샌드위치,완제품,개,26,0,16,16,0,10,0,1.9,5.89,28000.0
2024-10-06,일,크루아상,완제품,개,48,0,32,32,0,16,0,0.96,4.6848,24000.0
2024-10-06,일,뉴욕 치즈 케이크,완제품,개,0,10,10,10,0,0,0,0.0,0.0,0.0
2024-10-06,일,그린티 파우더,원재료,g,0,3920,380,380,0,0,3540,0.0,0.0,0.0
2024-10-06,일,모카/초콜릿 소스,원재료,mL,0,3390,690,690,0,0,2700,0.0,0.0,0.0
2024-10-06,일,에스프레소 원두,원재료,g,0,5720,2466,2466,0,0,3254,0.0,0.0,0.0
2024-10-06,일,우유,원재료,mL,0,27000,18120,18120,0,0,8880,0.0,0.0,0.0
2024-10-06,일,휘핑크림,원재료,g,0,360,230,230,0,0,130,0.0,0.0,0.0
2024-10-07,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-10-07,월,단호박 에그 샌드위치,완제품,개,26,0,16,16,0,10,0,1.9,5.89,28000.0
2024-10-07,월,크루아상,완제품,개,48,0,30,30,0,18,0,1.08,5.2704,27000.0
2024-10-07,월,뉴욕 치즈 케이크,완제품,개,26,0,11,11,0,0,15,0.0,0.0,0.0
2024-10-07,월,그린티 파우더,원재료,g,0,3540,360,360,0,0,3180,0.0,0.0,0.0
2024-10-07,월,모카/초콜릿 소스,원재료,mL,0,2700,660,660,0,0,2040,0.0,0.0,0.0
2024-10-07,월,에스프레소 원두,원재료,g,9500,3254,2412,2412,0,0,10342,0.0,0.0,0.0
2024-10-07,월,우유,원재료,mL,37900,8880,18520,18520,0,0,28260,0.0,0.0,0.0
2024-10-07,월,휘핑크림,원재료,g,500,130,220,220,0,0,410,0.0,0.0,0.0
2024-10-08,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-08,화,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-10-08,화,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-10-08,화,뉴욕 치즈 케이크,완제품,개,0,15,9,9,0,0,6,0.0,0.0,0.0
2024-10-08,화,그린티 파우더,원재료,g,0,3180,300,300,0,0,2880,0.0,0.0,0.0
2024-10-08,화,모카/초콜릿 소스,원재료,mL,0,2040,540,540,0,0,1500,0.0,0.0,0.0
2024-10-08,화,에스프레소 원두,원재료,g,0,10342,1980,1980,0,0,8362,0.0,0.0,0.0
2024-10-08,화,우유,원재료,mL,0,28260,14940,14940,0,0,13320,0.0,0.0,0.0
2024-10-08,화,휘핑크림,원재료,g,0,410,180,180,0,0,230,0.0,0.0,0.0
2024-10-09,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-09,수,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-10-09,수,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-10-09,수,뉴욕 치즈 케이크,완제품,개,20,6,9,9,0,0,17,0.0,0.0,0.0
2024-10-09,수,그린티 파우더,원재료,g,0,2880,300,300,0,0,2580,0.0,0.0,0.0
2024-10-09,수,모카/초콜릿 소스,원재료,mL,0,1500,630,630,0,0,870,0.0,0.0,0.0
2024-10-09,수,에스프레소 원두,원재료,g,0,8362,2016,2016,0,0,6346,0.0,0.0,0.0
2024-10-09,수,우유,원재료,mL,33500,13320,15080,15080,0,0,31740,0.0,0.0,0.0
2024-10-09,수,휘핑크림,원재료,g,400,230,210,210,0,20,400,0.02,0.1224,140.0
2024-10-10,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-10,목,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-10-10,목,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-10-10,목,뉴욕 치즈 케이크,완제품,개,0,17,8,8,0,0,9,0.0,0.0,0.0
2024-10-10,목,그린티 파우더,원재료,g,0,2580,280,280,0,0,2300,0.0,0.0,0.0
2024-10-10,목,모카/초콜릿 소스,원재료,mL,4400,870,570,570,0,0,4700,0.0,0.0,0.0
2024-10-10,목,에스프레소 원두,원재료,g,0,6346,1998,1998,0,0,4348,0.0,0.0,0.0
2024-10-10,목,우유,원재료,mL,0,31740,15300,15300,0,0,16440,0.0,0.0,0.0
2024-10-10,목,휘핑크림,원재료,g,0,400,190,190,0,0,210,0.0,0.0,0.0
2024-10-11,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-11,금,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-11,금,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-10-11,금,뉴욕 치즈 케이크,완제품,개,17,9,10,10,0,0,16,0.0,0.0,0.0
2024-10-11,금,그린티 파우더,원재료,g,0,2300,300,300,0,0,2000,0.0,0.0,0.0
2024-10-11,금,모카/초콜릿 소스,원재료,mL,0,4700,540,540,0,0,4160,0.0,0.0,0.0
2024-10-11,금,에스프레소 원두,원재료,g,8400,4348,1998,1998,0,0,10750,0.0,0.0,0.0
2024-10-11,금,우유,원재료,mL,30400,16440,14940,14940,0,0,31900,0.0,0.0,0.0
2024-10-11,금,휘핑크림,원재료,g,400,210,180,180,0,30,400,0.03,0.1836,210.0
2024-10-12,토,치킨 토마토 치즈 샌드위치,완제품,개,23,0,24,23,1,0,0,0.0,0.0,0.0
2024-10-12,토,단호박 에그 샌드위치,완제품,개,20,0,17,17,0,3,0,0.57,1.767,8400.0
2024-10-12,토,크루아상,완제품,개,36,0,31,31,0,5,0,0.3,1.464,7500.0
2024-10-12,토,뉴욕 치즈 케이크,완제품,개,0,16,12,12,0,0,4,0.0,0.0,0.0
2024-10-12,토,그린티 파우더,원재료,g,0,2000,380,380,0,0,1620,0.0,0.0,0.0
2024-10-12,토,모카/초콜릿 소스,원재료,mL,0,4160,660,660,0,0,3500,0.0,0.0,0.0
2024-10-12,토,에스프레소 원두,원재료,g,0,10750,2682,2682,0,0,8068,0.0,0.0,0.0
2024-10-12,토,우유,원재료,mL,0,31900,19340,19340,0,0,12560,0.0,0.0,0.0
2024-10-12,토,휘핑크림,원재료,g,0,400,220,220,0,0,180,0.0,0.0,0.0
2024-10-13,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,23,23,0,12,0,2.7,16.47,36000.0
2024-10-13,일,단호박 에그 샌드위치,완제품,개,26,0,15,15,0,11,0,2.09,6.479,30800.0
2024-10-13,일,크루아상,완제품,개,48,0,31,31,0,17,0,1.02,4.9776,25500.0
2024-10-13,일,뉴욕 치즈 케이크,완제품,개,22,4,11,11,0,0,15,0.0,0.0,0.0
2024-10-13,일,그린티 파우더,원재료,g,0,1620,380,380,0,0,1240,0.0,0.0,0.0
2024-10-13,일,모카/초콜릿 소스,원재료,mL,0,3500,660,660,0,0,2840,0.0,0.0,0.0
2024-10-13,일,에스프레소 원두,원재료,g,0,8068,2484,2484,0,0,5584,0.0,0.0,0.0
2024-10-13,일,우유,원재료,mL,34300,12560,18940,18940,0,0,27920,0.0,0.0,0.0
2024-10-13,일,휘핑크림,원재료,g,400,180,220,220,0,0,360,0.0,0.0,0.0
2024-10-14,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,20,20,0,15,0,3.375,20.5875,45000.0
2024-10-14,월,단호박 에그 샌드위치,완제품,개,26,0,15,15,0,11,0,2.09,6.479,30800.0
2024-10-14,월,크루아상,완제품,개,48,0,29,29,0,19,0,1.14,5.5632,28500.0
2024-10-14,월,뉴욕 치즈 케이크,완제품,개,0,15,10,10,0,0,5,0.0,0.0,0.0
2024-10-14,월,그린티 파우더,원재료,g,0,1240,340,340,0,0,900,0.0,0.0,0.0
2024-10-14,월,모카/초콜릿 소스,원재료,mL,0,2840,630,630,0,0,2210,0.0,0.0,0.0
2024-10-14,월,에스프레소 원두,원재료,g,0,5584,2394,2394,0,0,3190,0.0,0.0,0.0
2024-10-14,월,우유,원재료,mL,0,27920,17920,17920,0,0,10000,0.0,0.0,0.0
2024-10-14,월,휘핑크림,원재료,g,0,360,210,210,0,0,150,0.0,0.0,0.0
2024-10-15,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-15,화,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-15,화,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-10-15,화,뉴욕 치즈 케이크,완제품,개,21,5,9,9,0,0,17,0.0,0.0,0.0
2024-10-15,화,그린티 파우더,원재료,g,0,900,280,280,0,0,620,0.0,0.0,0.0
2024-10-15,화,모카/초콜릿 소스,원재료,mL,0,2210,570,570,0,0,1640,0.0,0.0,0.0
2024-10-15,화,에스프레소 원두,원재료,g,9500,3190,2052,2052,0,0,10638,0.0,0.0,0.0
2024-10-15,화,우유,원재료,mL,36800,10000,14900,14900,0,0,31900,0.0,0.0,0.0
2024-10-15,화,휘핑크림,원재료,g,400,150,190,190,0,0,360,0.0,0.0,0.0
2024-10-16,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-16,수,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-16,수,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-10-16,수,뉴욕 치즈 케이크,완제품,개,0,17,8,8,0,0,9,0.0,0.0,0.0
2024-10-16,수,그린티 파우더,원재료,g,0,620,280,280,0,0,340,0.0,0.0,0.0
2024-10-16,수,모카/초콜릿 소스,원재료,mL,0,1640,540,540,0,0,1100,0.0,0.0,0.0
2024-10-16,수,에스프레소 원두,원재료,g,0,10638,1890,1890,0,0,8748,0.0,0.0,0.0
2024-10-16,수,우유,원재료,mL,0,31900,14120,14120,0,0,17780,0.0,0.0,0.0
2024-10-16,수,휘핑크림,원재료,g,0,360,180,180,0,0,180,0.0,0.0,0.0
2024-10-17,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,13,13,0,22,0,4.95,30.195,66000.0
2024-10-17,목,단호박 에그 샌드위치,완제품,개,26,0,10,10,0,16,0,3.04,9.424,44800.0
2024-10-17,목,크루아상,완제품,개,48,0,18,18,0,30,0,1.8,8.784,45000.0
2024-10-17,목,뉴욕 치즈 케이크,완제품,개,17,9,7,7,0,2,17,0.2,2.56,7000.0
2024-10-17,목,그린티 파우더,원재료,g,4500,340,220,220,0,0,4620,0.0,0.0,0.0
2024-10-17,목,모카/초콜릿 소스,원재료,mL,4200,1100,420,420,0,0,4880,0.0,0.0,0.0
2024-10-17,목,에스프레소 원두,원재료,g,0,8748,1530,1530,0,0,7218,0.0,0.0,0.0
2024-10-17,목,우유,원재료,mL,29000,17780,10940,10940,0,0,35840,0.0,0.0,0.0
2024-10-17,목,휘핑크림,원재료,g,400,180,140,140,0,40,400,0.04,0.2448,280.0
2024-10-18,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,19,19,0,16,0,3.6,21.96,48000.0
2024-10-18,금,단호박 에그 샌드위치,완제품,개,26,0,15,15,0,11,0,2.09,6.479,30800.0
2024-10-18,금,크루아상,완제품,개,48,0,26,26,0,22,0,1.32,6.4416,33000.0
2024-10-18,금,뉴욕 치즈 케이크,완제품,개,0,17,9,9,0,0,8,0.0,0.0,0.0
2024-10-18,금,그린티 파우더,원재료,g,0,4620,320,320,0,0,4300,0.0,0.0,0.0
2024-10-18,금,모카/초콜릿 소스,원재료,mL,0,4880,570,570,0,0,4310,0.0,0.0,0.0
2024-10-18,금,에스프레소 원두,원재료,g,0,7218,2178,2178,0,0,5040,0.0,0.0,0.0
2024-10-18,금,우유,원재료,mL,0,35840,16140,16140,0,0,19700,0.0,0.0,0.0
2024-10-18,금,휘핑크림,원재료,g,0,400,190,190,0,0,210,0.0,0.0,0.0
2024-10-19,토,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-10-19,토,단호박 에그 샌드위치,완제품,개,26,0,18,18,0,8,0,1.52,4.712,22400.0
2024-10-19,토,크루아상,완제품,개,48,0,32,32,0,16,0,0.96,4.6848,24000.0
2024-10-19,토,뉴욕 치즈 케이크,완제품,개,18,8,11,11,0,0,15,0.0,0.0,0.0
2024-10-19,토,그린티 파우더,원재료,g,0,4300,380,380,0,0,3920,0.0,0.0,0.0
2024-10-19,토,모카/초콜릿 소스,원재료,mL,0,4310,690,690,0,0,3620,0.0,0.0,0.0
2024-10-19,토,에스프레소 원두,원재료,g,7700,5040,2682,2682,0,0,10058,0.0,0.0,0.0
2024-10-19,토,우유,원재료,mL,27100,19700,20120,20120,0,0,26680,0.0,0.0,0.0
2024-10-19,토,휘핑크림,원재료,g,400,210,230,230,0,0,380,0.0,0.0,0.0
2024-10-20,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,20,20,0,15,0,3.375,20.5875,45000.0
2024-10-20,일,단호박 에그 샌드위치,완제품,개,26,0,15,15,0,11,0,2.09,6.479,30800.0
2024-10-20,일,크루아상,완제품,개,48,0,29,29,0,19,0,1.14,5.5632,28500.0
2024-10-20,일,뉴욕 치즈 케이크,완제품,개,0,15,11,11,0,0,4,0.0,0.0,0.0
2024-10-20,일,그린티 파우더,원재료,g,0,3920,360,360,0,0,3560,0.0,0.0,0.0
2024-10-20,일,모카/초콜릿 소스,원재료,mL,0,3620,660,660,0,0,2960,0.0,0.0,0.0
2024-10-20,일,에스프레소 원두,원재료,g,0,10058,2412,2412,0,0,7646,0.0,0.0,0.0
2024-10-20,일,우유,원재료,mL,0,26680,17920,17920,0,0,8760,0.0,0.0,0.0
2024-10-20,일,휘핑크림,원재료,g,0,380,220,220,0,0,160,0.0,0.0,0.0
2024-10-21,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-21,월,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-21,월,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-10-21,월,뉴욕 치즈 케이크,완제품,개,22,4,9,9,0,0,17,0.0,0.0,0.0
2024-10-21,월,그린티 파우더,원재료,g,0,3560,280,280,0,0,3280,0.0,0.0,0.0
2024-10-21,월,모카/초콜릿 소스,원재료,mL,0,2960,540,540,0,0,2420,0.0,0.0,0.0
2024-10-21,월,에스프레소 원두,원재료,g,0,7646,1944,1944,0,0,5702,0.0,0.0,0.0
2024-10-21,월,우유,원재료,mL,38100,8760,14120,14120,0,0,32740,0.0,0.0,0.0
2024-10-21,월,휘핑크림,원재료,g,400,160,180,180,0,0,380,0.0,0.0,0.0
2024-10-22,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-22,화,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-22,화,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-10-22,화,뉴욕 치즈 케이크,완제품,개,0,17,9,9,0,0,8,0.0,0.0,0.0
2024-10-22,화,그린티 파우더,원재료,g,0,3280,300,300,0,0,2980,0.0,0.0,0.0
2024-10-22,화,모카/초콜릿 소스,원재료,mL,0,2420,570,570,0,0,1850,0.0,0.0,0.0
2024-10-22,화,에스프레소 원두,원재료,g,0,5702,2088,2088,0,0,3614,0.0,0.0,0.0
2024-10-22,화,우유,원재료,mL,0,32740,15120,15120,0,0,17620,0.0,0.0,0.0
2024-10-22,화,휘핑크림,원재료,g,0,380,190,190,0,0,190,0.0,0.0,0.0
2024-10-23,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-10-23,수,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-10-23,수,크루아상,완제품,개,48,0,22,22,0,26,0,1.56,7.6128,39000.0
2024-10-23,수,뉴욕 치즈 케이크,완제품,개,18,8,8,8,0,0,18,0.0,0.0,0.0
2024-10-23,수,그린티 파우더,원재료,g,0,2980,260,260,0,0,2720,0.0,0.0,0.0
2024-10-23,수,모카/초콜릿 소스,원재료,mL,0,1850,510,510,0,0,1340,0.0,0.0,0.0
2024-10-23,수,에스프레소 원두,원재료,g,9100,3614,1890,1890,0,0,10824,0.0,0.0,0.0
2024-10-23,수,우유,원재료,mL,29200,17620,13920,13920,0,0,32900,0.0,0.0,0.0
2024-10-23,수,휘핑크림,원재료,g,400,190,170,170,0,20,400,0.02,0.1224,140.0
2024-10-24,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,19,19,0,16,0,3.6,21.96,48000.0
2024-10-24,목,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-10-24,목,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-10-24,목,뉴욕 치즈 케이크,완제품,개,0,18,9,9,0,0,9,0.0,0.0,0.0
2024-10-24,목,그린티 파우더,원재료,g,0,2720,300,300,0,0,2420,0.0,0.0,0.0
2024-10-24,목,모카/초콜릿 소스,원재료,mL,4000,1340,540,540,0,0,4800,0.0,0.0,0.0
2024-10-24,목,에스프레소 원두,원재료,g,0,10824,2016,2016,0,0,8808,0.0,0.0,0.0
2024-10-24,목,우유,원재료,mL,0,32900,14740,14740,0,0,18160,0.0,0.0,0.0
2024-10-24,목,휘핑크림,원재료,g,0,400,180,180,0,0,220,0.0,0.0,0.0
2024-10-25,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-10-25,금,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-10-25,금,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-10-25,금,뉴욕 치즈 케이크,완제품,개,17,9,9,9,0,0,17,0.0,0.0,0.0
2024-10-25,금,그린티 파우더,원재료,g,0,2420,300,300,0,0,2120,0.0,0.0,0.0
2024-10-25,금,모카/초콜릿 소스,원재료,mL,0,4800,540,540,0,0,4260,0.0,0.0,0.0
2024-10-25,금,에스프레소 원두,원재료,g,0,8808,2106,2106,0,0,6702,0.0,0.0,0.0
2024-10-25,금,우유,원재료,mL,28700,18160,15340,15340,0,0,31520,0.0,0.0,0.0
2024-10-25,금,휘핑크림,원재료,g,400,220,180,180,0,40,400,0.04,0.2448,280.0
2024-10-26,토,치킨 토마토 치즈 샌드위치,완제품,개,35,0,24,24,0,11,0,2.475,15.0975,33000.0
2024-10-26,토,단호박 에그 샌드위치,완제품,개,26,0,18,18,0,8,0,1.52,4.712,22400.0
